Recommended Package,Dream Outcome,Lead ID,Date Added,Company Name,Business Type,Number of Outlets,Estimated Monthly Revenue (RM),Address,City,State,Postal Code,Website,Primary Contact Name,Job Title,Phone Number,Email Address,WhatsApp,Rating,Review Count,Price Level,Business Status,Google Place ID,Latitude,Longitude,Biggest Pain Point,ICP Tier (1/2/3),Lead Score (0-100),Lead Quality (HOT/WARM/QUALIFIED/COLD),Source,Notes,Follow-up Date,Contact Status (New/Contacted/Qualified/Proposal/Won/Lost),Owner (Sales Rep),Created By,Last Modified,Initial Score Hint,Quality Hint
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJefvH,2025-11-05,Happy Potato @ The Gardens Mall,"Meal Takeaway, Restaurant",1,80000,"LOT NO. LG-K09A, LOWER GROUND FLOOR, THE GARDEN MALL, MID VALLEY CITY, Lingkaran Syed Putra, Mid Valley, 59200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",59200 Kuala Lumpur,Kuala Lumpur,59200.0,https://www.happypotato.com.my/,,,60127881723.0,,60127881723.0,3.7,3.0,Unknown,OPERATIONAL,ChIJefvH_UZJzDERu5uv-kXG-qQ,3.1196101,101.6774788,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.7/5 (3 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJh9ae,2025-11-05,龙鼎盛潮汕特色菜馆 Teow Chow Restaurant,"Meal Takeaway, Restaurant",1,80000,"61, 亚罗街, Bukit Bintang, 50200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50200 Kuala Lumpur,Kuala Lumpur,50200.0,https://www.facebook.com/RestoranLDS,,,60321105710.0,,60321105710.0,3.4,76.0,Unknown,OPERATIONAL,ChIJh9aePlk3zDERephQmFBjVr0,3.1460473,101.7091727,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.4/5 (76 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJ9yDu,2025-11-05,Restoran Mon Chinese Beef Roti,"Meal Takeaway, Restaurant",1,120000,"82, Jln Bukit Bintang, Bukit Bintang, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",55100 Kuala Lumpur,Kuala Lumpur,55100.0,,,,,,,4.3,1687.0,Unknown,OPERATIONAL,ChIJ9yDuv8U3zDERirPwnizNAHY,3.145917,101.709969,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.3/5 (1687 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJgY3q,2025-11-05,Public Bank Brickfields,"Bank, Atm, Finance",1,80000,"Lot, Lot 68-03 & 68-04, 68, Jalan Tun Sambanthan, Brickfields, 50470 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50470 Kuala Lumpur,Kuala Lumpur,50470.0,https://www.pbebank.com/,,,60322738135.0,,60322738135.0,3.2,63.0,Unknown,OPERATIONAL,ChIJgY3qlsFJzDER3JSPRAa_d-A,3.1335875,101.6887223,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.2/5 (63 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJKwGN,2025-11-05,Bangunan Public Bank,"Bank, Atm, Finance",1,80000,"6, Jalan Sultan Sulaiman, Kampung Attap, 50000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50000 Kuala Lumpur,Kuala Lumpur,50000.0,https://www.pbebank.com/,,,60320541700.0,,60320541700.0,2.3,75.0,Unknown,OPERATIONAL,ChIJKwGNK9tJzDERFYbCrg9IKaU,3.1387948,101.6956044,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 2.3/5 (75 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJPbia,2025-11-05,Krispy Kreme,"Bakery, Store",1,80000,"2, Mid Valley Megamall, SK-09, Lingkaran Syed Putra, Mid Valley City, 59200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",59200 Kuala Lumpur,Kuala Lumpur,59200.0,,,,60322015691.0,,60322015691.0,3.9,96.0,Unknown,OPERATIONAL,ChIJPbiasY5JzDERUt6bqVCNjiw,3.1166271,101.6768122,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (96 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJ_csi,2025-11-05,Nadeje The Gardens Mall,"Bakery, Store",1,80000,"LG 227, Nadeje The Gardens Mall, Lingkaran Syed Putra, Mid Valley City, 59200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",59200 Kuala Lumpur,Kuala Lumpur,59200.0,http://www.nadeje.com.my/,,,60167376697.0,,60167376697.0,3.8,50.0,Unknown,OPERATIONAL,ChIJ_csiNolJzDER5NfcwPEnhLY,3.1188104,101.6760071,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.8/5 (50 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJ_3NL,2025-11-05,Menrez Gallery Boutique Cafe,Cafe,1,80000,"6-3-2 Sinaran TTDI, 3, Jalan Tun Mohd Fuad, Taman Tun Dr Ismail, 60000 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",60000 Kuala Lumpur,Kuala Lumpur,60000.0,,,,60127110173.0,,60127110173.0,3.7,3.0,Unknown,OPERATIONAL,ChIJ_3NLmzpJzDERd8Dtn7XiQB0,3.1412548,101.627186,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.7/5 (3 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJm4qI,2025-11-05,Dunkin' Donuts SOGO KL,"Bakery, Store",1,100000,"Sogo (KL) Dept Store Sdn Bhd, 190, Jalan Tuanku Abdul Rahman, City Centre, 50100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50100 Kuala Lumpur,Kuala Lumpur,50100.0,http://www.dunkindonuts.com.my/,,,60326981027.0,,60326981027.0,3.5,34.0,$$ (Moderate),OPERATIONAL,ChIJm4qIADJIzDERbojeVDg3IPg,3.15623,101.6953939,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.5/5 (34 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJa5Vp,2025-11-05,Subway • Wisma UOA Damansara,Restaurant,1,100000,"Unit #50-G-3A, Ground Floor, Wisma Uoa Damansara, 50, Jalan Dungun, Bukit Damansara, 50490 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50490 Kuala Lumpur,Kuala Lumpur,50490.0,http://www.subway.com.my/,,,60320958788.0,,60320958788.0,3.8,143.0,$$ (Moderate),OPERATIONAL,ChIJa5Vpq1RIzDER8-Wwe3eFNUI,3.1515234,101.6660643,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.8/5 (143 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJuXeC,2025-11-05,Subway @Avenue K KLCC,Restaurant,1,100000,"Lot No: 8-9, Level: UC, Avenue K, 156, Jln Ampang, Kampung Baru, 50450 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",50450 Kuala Lumpur,Kuala Lumpur,50450.0,http://www.subway.com.my/,,,60321639399.0,,60321639399.0,3.7,439.0,$$ (Moderate),OPERATIONAL,ChIJuXeCxNA3zDERClSGrEBzc1M,3.159376,101.7133204,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.7/5 (439 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJw_uZ,2025-11-05,GUARDIAN Sungei Wang Plaza,"Pharmacy, Health, Restaurant",1,80000,"C2-C3, Concourse Floor, Bukit Bintang Rd, Bukit Bintang, 55100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",55100 Kuala Lumpur,Kuala Lumpur,55100.0,https://www.guardian.com.my/,,,60321410031.0,,60321410031.0,3.6,5.0,Unknown,OPERATIONAL,ChIJw_uZIyk2zDERaN5QYdrozuQ,3.144334,101.7113872,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.6/5 (5 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJHRX7,2025-11-05,R.A. Nasi Lemak,Restaurant,1,100000,"15, Jalan Raja Abdullah, Kampung Baru, 50300 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50300 Kuala Lumpur,Kuala Lumpur,50300.0,,,,60176520059.0,,60176520059.0,3.8,258.0,$$ (Moderate),OPERATIONAL,ChIJHRX7TClIzDEREjxA1lyL0sE,3.1571719,101.7013674,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.8/5 (258 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJzTBz,2025-11-05,Domino's Bangsar,"Meal Delivery, Meal Takeaway, Restaurant",1,100000,"6 & 6A, Jalan Telawi, Bangsar, 59100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",59100 Kuala Lumpur,Kuala Lumpur,59100.0,https://www.dominos.com.my/store/wpersekutuan-bangsar-85006,,,601300888333.0,,601300888333.0,3.4,209.0,$$ (Moderate),OPERATIONAL,ChIJzTBz8qJJzDERxa5EDwTVhTM,3.1325777,101.6706049,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.4/5 (209 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJMwcN,2025-11-05,The Coffee Bean & Tea Leaf,"Cafe, Store, Restaurant",1,100000,"Unit G-047, Ground Floor, Mid Valley Megamall, Lingkaran Syed Putra, Mid Valley City, 59200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",59200 Kuala Lumpur,Kuala Lumpur,59200.0,https://www.coffeebean.com.my/,,,60322013603.0,,60322013603.0,3.8,497.0,$$ (Moderate),OPERATIONAL,ChIJMwcN545JzDERfb3x0dEXfj4,3.117699099999999,101.6774777,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.8/5 (497 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJdUps,2025-11-05,Restoran Ali Fathima,Restaurant,1,100000,"82, 10, Jalan Bangsar Utama 1, Bangsar, 59000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",59000 Kuala Lumpur,Kuala Lumpur,59000.0,http://www.fathima.com.my/,,,60322022286.0,,60322022286.0,3.4,275.0,$$ (Moderate),OPERATIONAL,ChIJdUpssJZJzDERwRshuP4wZZ8,3.1276855,101.6775148,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.4/5 (275 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJ39Kf,2025-11-05,Tiger Jit's Capati,Restaurant,1,80000,"32, Jalan San Peng, Pudu, 55200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",55200 Kuala Lumpur,Kuala Lumpur,55200.0,,,,60193068544.0,,60193068544.0,3.7,195.0,Unknown,OPERATIONAL,ChIJ39KfiiA2zDERqP1Y6IkO1j0,3.133286,101.7121338,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.7/5 (195 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJNYAC,2025-11-05,Sudu-ku Cafe,Cafe,1,80000,"Kuala Lumpur City Centre, 50250 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",50250 Kuala Lumpur,Kuala Lumpur,50250.0,,,,60326981911.0,,60326981911.0,1.0,1.0,Unknown,OPERATIONAL,ChIJNYACRixIzDERrrKOBRgfHDY,3.1551685,101.6990843,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 1/5 (1 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJoznu,2025-11-05,San Francisco Coffee St. Mary Place,Cafe,1,100000,"G-5, Ground Floor, St. Mary Place, Jalan Tengah, off, Jln Sultan Ismail, Kuala Lumpur, 50450 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",50450 Kuala Lumpur,Kuala Lumpur,50450.0,http://sfcoffee.com/,,,60323003838.0,,60323003838.0,3.9,114.0,$$ (Moderate),OPERATIONAL,ChIJoznuy9c3zDERsrr_rdRztLk,3.1518182,101.7081989,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (114 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJc_kY,2025-11-05,BHPetrol Jalan Ma'arof,"Gas Station, Car Wash, Cafe",1,80000,"78, Jalan Ma'arof, Bangsar, 59000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",59000 Kuala Lumpur,Kuala Lumpur,59000.0,https://instagram.com/bhpetrol_jalanmaarof?igshid=NGExMmI2YTkyZg==,,,60322021713.0,,60322021713.0,3.9,202.0,Unknown,OPERATIONAL,ChIJc_kYzqJJzDER_JLtUjQe9uQ,3.13387,101.67224,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (202 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJiV3K,2025-11-05,The Coffee Bean & Tea Leaf,Cafe,1,100000,"1C, Level 1, Prince Court Medical Centre, 39, Jalan Kia Peng, Kuala Lumpur, 50450 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",50450 Kuala Lumpur,Kuala Lumpur,50450.0,https://www.coffeebean.com.my/,,,60321814516.0,,60321814516.0,3.7,154.0,$$ (Moderate),OPERATIONAL,ChIJiV3KrjM2zDERPPPS3OPdibQ,3.148708,101.7215481,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.7/5 (154 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJFYK7,2025-11-05,The Orchid Conservatory,Cafe,1,80000,"The Majestic Hotel, 5, Jalan Sultan Hishamuddin, Tasik Perdana, 50000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50000 Kuala Lumpur,Kuala Lumpur,50000.0,https://www.majestickl.com/dining.html,,,60327858000.0,,60327858000.0,3.9,77.0,Unknown,OPERATIONAL,ChIJFYK7rMVJzDERNT8ra1GI8Eo,3.1392635,101.6921856,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (77 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJWWkp,2025-11-05,Café Petaling,Cafe,1,80000,"64-66-68, Jalan Petaling, City Centre, 50000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50000 Kuala Lumpur,Kuala Lumpur,50000.0,https://www.swissgarden.com/inn-kuala-lumpur/food-beverage.html,,,60320723333.0,,60320723333.0,3.4,14.0,Unknown,OPERATIONAL,ChIJWWkpUdBJzDERpmmbcCUPIx4,3.1436147,101.6979077,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.4/5 (14 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJXW1m,2025-11-05,Secret Recipe CAP Square Tower,Cafe,1,100000,"Unit 01-03, Ground Floor, Cap Square Tower. No 10,, Jalan Munshi Abdullah, City Centre, 50100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50100 Kuala Lumpur,Kuala Lumpur,50100.0,http://www.secretrecipe.com.my/,,,60326021858.0,,60326021858.0,3.4,52.0,$$ (Moderate),OPERATIONAL,ChIJXW1mUSxIzDER9kGgwoMg4cI,3.154174099999999,101.6987584,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.4/5 (52 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJo9SS,2025-11-05,Baskin-Robbins @ Berjaya Times Square,"Bakery, Store",1,100000,"Lot K-01-02, First Floor, Berjaya Times Square, 1, Jln Imbi, Imbi, 55100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",55100 Kuala Lumpur,Kuala Lumpur,55100.0,https://www.baskinrobbins.com.my/,,,60327149231.0,,60327149231.0,2.8,46.0,$$ (Moderate),OPERATIONAL,ChIJo9SSkCg2zDERoau8jfT3rCk,3.1427109,101.7102999,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 2.8/5 (46 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJmzZq,2025-11-05,Sun Moulin (KLCC),"Bakery, Store",1,80000,"Kuala Lumpur City Centre, 50450 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",50450 Kuala Lumpur,Kuala Lumpur,50450.0,,,,60323820310.0,,60323820310.0,3.4,66.0,Unknown,OPERATIONAL,ChIJmzZqxdY3zDER-6i1_uM9qN0,3.158154,101.7120899,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.4/5 (66 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJ98_7,2025-11-05,Baskin-Robbins @ Mid Valley Megamall,"Bakery, Store",1,100000,"TK-07, Third Floor, Lingkaran Syed Putra, Mid Valley City, 59200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",59200 Kuala Lumpur,Kuala Lumpur,59200.0,https://www.baskinrobbins.com.my/,,,60323919131.0,,60323919131.0,2.8,122.0,$$ (Moderate),OPERATIONAL,ChIJ98_7b45JzDERwrSaj0AKxno,3.118761,101.677661,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 2.8/5 (122 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJWYNT,2025-11-05,HOUSE OF COOKIES,"Bakery, Store",1,80000,"No. 89&91, Jln Maharajalela, Kampung Attap, 50150 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50150 Kuala Lumpur,Kuala Lumpur,50150.0,https://www.instagram.com/astana_delight/?hl=en,,,60196699099.0,,60196699099.0,3.6,27.0,Unknown,OPERATIONAL,ChIJWYNTq0POzTERnlqjVoaXSJs,3.1370648,101.7014561,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.6/5 (27 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJ5Wje,2025-11-05,Jabatan Agama Islam Wilayah Persekutuan (JAWI),Restaurant,1,80000,"Jalan Perdana, Tasik Perdana, 50676 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50676 Kuala Lumpur,Kuala Lumpur,50676.0,http://www.jawi.gov.my/,,,60322749333.0,,60322749333.0,2.7,461.0,Unknown,OPERATIONAL,ChIJ5Wjel8VJzDERFnSTOWfUS3Q,3.1397766,101.6913615,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 2.7/5 (461 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJ82qy,2025-11-05,JTR AUCTION HOUSE,Restaurant,1,80000,"140, Jalan Tun Sambanthan, Brickfields, 50470 Brickfield, Wilayah Persekutuan Kuala Lumpur, Malaysia",50470 Brickfield,Kuala Lumpur,50470.0,http://www.jtraj.com/,,,60146793560.0,,60146793560.0,3.0,7.0,Unknown,OPERATIONAL,ChIJ82qy1MFJzDERmoDcVKlxTCA,3.132061,101.687026,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3/5 (7 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJgemS,2025-11-05,Lonpac Insurance Bhd,Restaurant,1,80000,"LG, 6th to 9th, 21st to 26th Floor, Bangunan Public Bank, 6, Jalan Sultan Sulaiman, Kampung Attap, 50000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50000 Kuala Lumpur,Kuala Lumpur,50000.0,https://www.lonpac.com/,,,60322628688.0,,60322628688.0,3.7,123.0,Unknown,OPERATIONAL,ChIJgemSLNtJzDERVsM-7jUuT-8,3.1388007,101.6955461,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.7/5 (123 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJL8Dw,2025-11-05,Burger Bakar Abang Burn,Restaurant,1,120000,"Dagang Avenue Food Court, Jalan Dagang B/3a, Taman Dagang, 55100 Kuala Lumpur, Selangor, Malaysia",55100 Kuala Lumpur,Kuala Lumpur,55100.0,,,,,,,4.2,1426.0,Unknown,OPERATIONAL,ChIJL8DwvP82zDERwsAdJpB0pj4,3.1491096,101.7540656,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (1426 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJV_X8,2025-11-05,Empire Sushi Avenue K,"Meal Takeaway, Restaurant",1,100000,"Avenue K, C-16A, Concourse Level. 156, Jalan Ampang, Kampung Baru Kuala Lumpur, Wilayah Persekutuan, 50450 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",50450 Kuala Lumpur,Kuala Lumpur,50450.0,https://empiresushi.com.my/,,,60380800237.0,,60380800237.0,3.9,61.0,$$ (Moderate),OPERATIONAL,ChIJV_X8xNA3zDERwVwvGoZzot0,3.159389,101.713429,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (61 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJkRiK,2025-11-05,Happy Potato @ Quill City Mall,"Meal Takeaway, Restaurant",1,80000,"LG-12, Lower Ground Floor, Quill City Mall, 1018, Jln Sultan Ismail, Bukit Bintang, 50250 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50250 Kuala Lumpur,Kuala Lumpur,50250.0,https://www.happypotato.com.my/,,,60127881723.0,,60127881723.0,3.2,5.0,Unknown,OPERATIONAL,ChIJkRiKyjpJzDERzy8uVYjCTfE,3.1598739,101.7002999,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.2/5 (5 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJ_4Wu,2025-11-05,ATM - Public Bank,"Bank, Finance",1,80000,"Ground FLoor, Menara Public Bank, 146, Jln Ampang, Kampung Baru, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50450 Kuala Lumpur,Kuala Lumpur,50450.0,https://www.pbebank.com/,,,60321766000.0,,60321766000.0,2.5,96.0,Unknown,OPERATIONAL,ChIJ_4WudNc3zDERy0pA2jxPt0Q,3.1602028,101.7096604,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 2.5/5 (96 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJ217W,2025-11-05,Public Bank,"Bank, Atm, Finance",1,80000,"Level 1 & 7, Menara Public Bank 2, 33.02, Level 33, Menara Public Bank 2, 78, Raja Chulan Rd, Kuala Lumpur, 50200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",50200 Kuala Lumpur,Kuala Lumpur,50200.0,https://www.pbebank.com/,,,60321418255.0,,60321418255.0,2.9,14.0,Unknown,OPERATIONAL,ChIJ217W2yo2zDER1wUNtWEhXW4,3.1510043,101.7074231,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 2.9/5 (14 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJ-wR2,2025-11-05,British Council Malaysia,Restaurant,1,80000,"Ground Floor, West Block, Wisma Golden Eagle Realty, 142C, Jln Ampang, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50450 Kuala Lumpur,Kuala Lumpur,50450.0,https://www.britishcouncil.my/,,,60327237900.0,,60327237900.0,3.8,301.0,Unknown,OPERATIONAL,ChIJ-wR2vNc3zDERSDizY7ZOKF8,3.1594496,101.7087952,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.8/5 (301 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJId8Z,2025-11-05,Air Mauritius Ltd,Restaurant,1,80000,"Suite 1802, 18th Floor, Wisma Chuang, 34, Jln Sultan Ismail, Bukit Bintang, 50250 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",50250 Kuala Lumpur,Kuala Lumpur,50250.0,https://www.airmauritius.com/%20infokul@airmauritius.com,,,60189645759.0,,60189645759.0,3.0,10.0,Unknown,OPERATIONAL,ChIJId8ZPCs2zDERbnTeYRgHz8k,3.1490543,101.7113598,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3/5 (10 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJY1WN,2025-11-05,Bank Simpanan Nasional,"Bank, Atm, Finance",1,80000,"Ground Floor & First Floor, 117, Jln Ampang, Kuala Lumpur, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50450 Kuala Lumpur,Kuala Lumpur,50450.0,,,,601300881900.0,,601300881900.0,2.9,127.0,Unknown,OPERATIONAL,ChIJY1WNTdY3zDERHV_ImrMQqbU,3.1578139,101.7090979,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 2.9/5 (127 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
