Recommended Package,Dream Outcome,Lead ID,Date Added,Company Name,Business Type,Number of Outlets,Estimated Monthly Revenue (RM),Address,City,State,Postal Code,Website,Primary Contact Name,Job Title,Phone Number,Email Address,WhatsApp,Rating,Review Count,Price Level,Business Status,Google Place ID,Latitude,Longitude,Biggest Pain Point,ICP Tier (1/2/3),Lead Score (0-100),Lead Quality (HOT/WARM/QUALIFIED/COLD),Source,Notes,Follow-up Date,Contact Status (New/Contacted/Qualified/Proposal/Won/Lost),Owner (Sales Rep),Created By,Last Modified,Initial Score Hint,Quality Hint
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJT1_C,2025-11-05,Lai Ching Yuen,Restaurant,1,200000,"Level 1, Grand Millennium Kuala Lumpur, 160, Bukit Bintang Rd, Bukit Bintang, 55100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",55100 Kuala Lumpur,Kuala Lumpur,55100.0,https://www.millenniumhotels.com/en/kuala-lumpur/grand-millennium-hotel-kuala-lumpur/lai-ching-yuen/?cid=gplaces-lai-ching-yuen,,,60321174888.0,,60321174888.0,4.0,317.0,$$$ (Expensive),OPERATIONAL,ChIJT1_CUSw2zDERQ7_nbpyp41s,3.1480912,101.7121225,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4/5 (317 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJKdKX,2025-11-05,Häagen-Dazs,"Cafe, Store",1,200000,"No. 27, Level One Unit, Nu Sentral, Shopping Center, 201, Jalan Tun Sambanthan, Kuala Lumpur Sentral, 50470 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",50470 Kuala Lumpur,Kuala Lumpur,50470.0,https://www.haagendazs.com.my/shop/kuala-lumpur/nu-sentral,,,60322763853.0,,60322763853.0,4.7,341.0,$$$ (Expensive),OPERATIONAL,ChIJKdKXVMBJzDERVC65DqfPWBk,3.133282699999999,101.6869682,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.7/5 (341 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJi8US,2025-11-05,Soleil,Restaurant,1,200000,"Lot L2-13A & L2-15, Second Floor, Damansara City Mall, 6, Jalan Damanlela, Pusat Bandar Damansara, 50490 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50490 Kuala Lumpur,Kuala Lumpur,50490.0,http://soleil.my/index.php,,,60320118261.0,,60320118261.0,4.4,371.0,$$$ (Expensive),OPERATIONAL,ChIJi8USdEJJzDERISZJibX-EKE,3.146313,101.6616467,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.4/5 (371 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJ69MC,2025-11-05,Kame Sushi,Restaurant,1,200000,"10-1, Jalan 31/70a, Desa Sri Hartamas, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50480 Kuala Lumpur,Kuala Lumpur,50480.0,https://www.facebook.com/profile.php?id=100063942251931&mibextid=ZbWKwL,,,60328587739.0,,60328587739.0,4.3,188.0,$$$ (Expensive),OPERATIONAL,ChIJ69MC7e9IzDERmObEhxpDxqA,3.1628997,101.6484696,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.3/5 (188 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJDfdv,2025-11-05,Ales & Lagers (D5-G4-3),"Liquor Store, Restaurant, Store",1,200000,"D5-G4-3 No, 1, Jln Dutamas 1, Solaris Dutamas, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50480 Kuala Lumpur,Kuala Lumpur,50480.0,https://alesnlagers.beepit.com/,,,60364190328.0,,60364190328.0,4.6,191.0,$$$ (Expensive),OPERATIONAL,ChIJDfdvhGBIzDERw29ezTYjDGQ,3.171694,101.6673564,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.6/5 (191 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJLyg8,2025-11-05,The KINME Sashimi & Grill Bar,Restaurant,1,200000,"26, Jalan Medan Setia 2, Bukit Damansara, 50490 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50490 Kuala Lumpur,Kuala Lumpur,50490.0,http://www.facebook.com/kinmerestaurant,,,60320938153.0,,60320938153.0,4.3,460.0,$$$ (Expensive),OPERATIONAL,ChIJLyg8RAJJzDERTaIgm3OVLbw,3.1490698,101.653224,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.3/5 (460 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJAfS8,2025-11-05,"Latest Recipe, Le Méridien Kuala Lumpur",Restaurant,1,200000,"2, Jalan Stesen Sentral 5, Kuala Lumpur Sentral, 50470 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50470 Kuala Lumpur,Kuala Lumpur,50470.0,https://marriottbonvoyasia.com/restaurants-bars/le-meridien-kuala-lumpur-latest-recipe,,,60322637434.0,,60322637434.0,4.0,464.0,$$$ (Expensive),OPERATIONAL,ChIJAfS83MBJzDERWycYRHsSMaQ,3.1357095,101.6862487,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4/5 (464 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJlYQq,2025-11-05,Daorae Korean BBQ Restaurant | Bandar Puteri,Restaurant,1,200000,"27-1, Jalan Puteri 1/4, Bandar Puteri, 47100 Puchong, Selangor, Malaysia",47100 Puchong,Selangor,47100.0,https://www.facebook.com/daoraepu/,,,60380527804.0,,60380527804.0,4.0,457.0,$$$ (Expensive),OPERATIONAL,ChIJlYQqMKi0zTER-IjgPoOesOY,3.026628,101.6166345,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4/5 (457 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJB_DC,2025-11-05,Victoria Station usj,Restaurant,1,200000,"UEP Subang Jaya, 21 & 23, Jalan USJ 10/1g, Taipan Business Centre, 47620 Subang Jaya, Selangor, Malaysia",47620 Subang Jaya,Selangor,47620.0,http://www.victoriastation.com.my/,,,60356367508.0,,60356367508.0,3.5,717.0,$$$ (Expensive),OPERATIONAL,ChIJB_DCVcRMzDERZRIrjok3s54,3.0472534,101.5845922,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 3.5/5 (717 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJS7Rp,2025-11-05,Las Vacas @ Shell Sri Hartamas,Restaurant,1,200000,"Lot 48651, Jln Sri Hartamas 22, Desa Sri Hartamas, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50480 Kuala Lumpur,Kuala Lumpur,48651.0,http://linktr.ee/lasvacaskl,,,60123230443.0,,60123230443.0,3.8,234.0,$$$ (Expensive),CLOSED_TEMPORARILY,ChIJS7RpgvFIzDER4aubYl06eew,3.1640776,101.651656,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 3.8/5 (234 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJbeus,2025-11-05,Restoran Zim Sum,Restaurant,2,200000,"62, Jln Macalister, 10400 George Town, Pulau Pinang, Malaysia",10400 George Town,,10400.0,,,,,,,4.0,2874.0,$$ (Moderate),OPERATIONAL,ChIJbeusibvDSjAReA3JLVEUCMY,5.4150098,100.3271176,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4/5 (2874 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJiSAH,2025-11-05,老青屋明记肉骨茶 Old Green House Beng Kee Bak Kut Teh,Restaurant,2,200000,"223, Jalan Burma, 10050 George Town, Pulau Pinang, Malaysia",10050 George Town,,10050.0,,,,,,,4.0,2107.0,$$ (Moderate),OPERATIONAL,ChIJiSAH0qLDSjARI9ZuTJmY3Sg,5.423697,100.3211622,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4/5 (2107 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJlQdw,2025-11-05,Mokky's Pizza & Coffee,"Cafe, Meal Delivery, Meal Takeaway",5,300000,"4-G-04, Dvida Shop Office, Jalan Bazar U8/100, Bukit Jelutong, 40150 Shah Alam, Selangor, Malaysia",40150 Shah Alam,Selangor,40150.0,https://www.instagram.com/mokkyspizza/,,,,,,4.8,7249.0,$$ (Moderate),OPERATIONAL,ChIJlQdw82NNzDERH989cL6Uv08,3.096903,101.5366817,Can't standardize operations across locations,2,,,Google Places API,Rating: 4.8/5 (7249 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJRTTZ,2025-11-05,my Burger Lab Seapark,Restaurant,2,200000,"14, Jalan 21/22, Sea Park, 46300 Petaling Jaya, Selangor, Malaysia",46300 Petaling Jaya,Selangor,46300.0,http://myburgerlab.com/,,,,,,4.4,3405.0,$$ (Moderate),OPERATIONAL,ChIJRTTZ0f1LzDERBRxflwXe0ak,3.110820300000001,101.6221753,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.4/5 (3405 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
